attack,level,dt_level,mal_nodes,is_malicious,method,node_id,R2_m,R3_m,R4_m,Rep_m,pi_m,KL_q_p_m,passed_gate_m,R2_s,R3_s,R4_s,Rep_s,pi_s,KL_q_p_s,passed_gate_s,count
dt_logit_scale,,D0,3,1,weighted_r4only,0,0.5,0.5,0.6594689170830428,5.242781563041595,5.242781563041595,0.41871880888938906,0.2,0.0,0.0,0.04584009972518078,2.730410219184539,2.730410219184539,0.06913779884161325,0.4,5
dt_logit_scale,,D0,3,1,weighted_r4only,1,0.5,0.5,0.6449920322755016,4.852918873456291,4.852918873456291,0.4419935643672943,0.2,0.0,0.0,0.05569397783840256,3.9331893210600635,3.9331893210600635,0.08192358826420339,0.4,5
dt_logit_scale,,D0,3,1,weighted_r4only,2,0.5,0.5,0.6630676048917643,6.242974705914923,6.242974705914923,0.415335088968277,0.2,0.0,0.0,0.06433510000613717,5.409225530024705,5.409225530024705,0.09314682907637914,0.4,5
dt_logit_scale,,D0,5,0,weighted,5,0.7310585786300049,1.0,0.7411205637222793,262.0696451788713,262.0696451788713,0.302280068397522,0.8,0.0,0.0,0.05545788823451628,351.94567299245904,351.94567299245904,0.07258508247864599,0.4000000000000001,5
dt_logit_scale,,D0,5,0,weighted,6,0.7310585786300049,1.0,0.7372590679343882,158.40852467990075,158.40852467990075,0.30616906881332395,0.8,0.0,0.0,0.03848182233076624,125.5620397942957,125.5620397942957,0.05193873974354882,0.4000000000000001,5
dt_logit_scale,,D0,5,0,weighted,7,0.7310585786300049,1.0,0.7254315103897924,128.8421241929291,128.8421241929291,0.32226122319698336,0.8,0.0,0.0,0.03716148689563578,122.27780861971725,122.27780861971725,0.050069792153622644,0.4000000000000001,5
dt_logit_scale,,D0,5,0,weighted,8,0.7310585786300049,1.0,0.7441080581018396,312.1110594598715,312.1110594598715,0.2985715210437775,0.8,0.0,0.0,0.05906832341036807,448.6735060431598,448.6735060431598,0.07656506305793523,0.4000000000000001,5
dt_logit_scale,,D0,5,0,weighted,9,0.7310585786300049,1.0,0.7386051386568979,201.41400616696214,201.41400616696214,0.3049244523048401,0.8,0.0,0.0,0.046702112997631134,231.44724176641955,231.44724176641955,0.061652055262188636,0.4000000000000001,5
dt_logit_scale,,D0,5,0,weighted_r2only,5,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,0,weighted_r2only,6,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,0,weighted_r2only,7,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,0,weighted_r2only,8,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,0,weighted_r2only,9,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,0,weighted_r4only,5,0.5,0.5,0.6651867791181816,5.479445390693568,5.479445390693568,0.4095887362957001,0.2,0.0,0.0,0.041537033563114154,2.855049872237865,2.855049872237865,0.06129295611716652,0.4,5
dt_logit_scale,,D0,5,0,weighted_r4only,6,0.5,0.5,0.667622491851718,5.550826578210717,5.550826578210717,0.40562469959259034,0.2,0.0,0.0,0.038275320764296426,2.7267424711293957,2.7267424711293957,0.055994672958069314,0.4,5
dt_logit_scale,,D0,5,0,weighted_r4only,7,0.5,0.5,0.666030884465798,5.476868347879967,5.476868347879967,0.4081176817417145,0.2,0.0,0.0,0.039345544620638676,2.723789456818546,2.723789456818546,0.05790057193012508,0.4,5
dt_logit_scale,,D0,5,0,weighted_r4only,8,0.5,0.5,0.6674767198497396,5.609485090312162,5.609485090312162,0.40607287287712096,0.2,0.0,0.0,0.04093923633387902,2.943789199307788,2.943789199307788,0.05989836039251824,0.4,5
dt_logit_scale,,D0,5,0,weighted_r4only,9,0.5,0.5,0.6680559542983,5.585063388266063,5.585063388266063,0.40500904321670533,0.2,0.0,0.0,0.03866426838192035,2.7511532765769378,2.7511532765769378,0.05660613709192852,0.4,5
dt_logit_scale,,D0,5,1,weighted,0,0.7310585786300049,1.0,0.6179914495059915,16.354508233947787,16.354508233947787,0.48481587767601014,0.0,0.0,0.0,0.051730437019094175,15.059228324293167,15.059228324293167,0.08427743162758798,0.0,5
dt_logit_scale,,D0,5,1,weighted,1,0.7310585786300049,1.0,0.5939155338660992,40.74255759085857,40.74255759085857,0.5441298902034759,0.2,0.0,0.0,0.1199513510762785,68.67464288410591,68.67464288410591,0.22234551737683164,0.4,5
dt_logit_scale,,D0,5,1,weighted,2,0.7310585786300049,1.0,0.6320582580017685,23.752446093661444,23.752446093661444,0.4623450219631195,0.0,0.0,0.0,0.05366510392486003,22.390842844585958,22.390842844585958,0.08430367052448398,0.0,5
dt_logit_scale,,D0,5,1,weighted,3,0.7310585786300049,1.0,0.6207601912178777,82.02819814403938,82.02819814403938,0.4874048173427582,0.2,0.0,0.0,0.0941268205808266,153.81941696720855,153.81941696720855,0.14267978460768613,0.4,5
dt_logit_scale,,D0,5,1,weighted,4,0.7310585786300049,1.0,0.6091003710833192,17.24315172868836,17.24315172868836,0.5004117906093597,0.2,0.0,0.0,0.058761732964352005,22.70014978687782,22.70014978687782,0.09632315831726465,0.4,5
dt_logit_scale,,D0,5,1,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,1,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,1,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,1,weighted_r2only,3,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,1,weighted_r2only,4,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,0,0.5,0.5,0.5052126613467738,0.9581439655808606,0.9581439655808606,0.6881847023963928,0.0,0.0,0.0,0.05391109091469049,0.7550216211625912,0.7550216211625912,0.102720912908233,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,1,0.5,0.5,0.5101838124830858,1.1485096822220264,1.1485096822220264,0.6805158972740173,0.0,0.0,0.0,0.06505633184813821,1.1469956462570707,1.1469956462570707,0.12043312598543089,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,2,0.5,0.5,0.4937774262513413,0.6990782996428917,0.6990782996428917,0.7071453213691712,0.0,0.0,0.0,0.027013793291928365,0.24165084439940843,0.24165084439940843,0.05411974426820044,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,3,0.5,0.5,0.5099739608564502,1.277151898048452,1.277151898048452,0.6828160405158996,0.0,0.0,0.0,0.07334713053398577,1.4699201660093706,1.4699201660093706,0.13411099897434925,0.0,5
dt_logit_scale,,D0,5,1,weighted_r4only,4,0.5,0.5,0.49682634331537834,0.7874345514197193,0.7874345514197193,0.7029600739479065,0.0,0.0,0.0,0.041961134804159445,0.4619801262319415,0.4619801262319415,0.08232200069673978,0.0,5
label_flip,L1,D0,0,0,weighted,0,0.7310585786300049,1.0,0.7187712018545103,89.0095910229048,89.0095910229048,0.33076831698417664,0.8,0.0,0.0,0.02366519467421136,32.84566492448679,32.84566492448679,0.03356577512335958,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,1,0.7310585786300049,1.0,0.717528801933504,85.92280044402312,85.92280044402312,0.33242610692977903,0.8,0.0,0.0,0.02206767278263491,30.506209387129182,30.506209387129182,0.03128939892595028,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,2,0.7310585786300049,1.0,0.7203463035287999,95.70455726709622,95.70455726709622,0.3287539303302765,0.8,0.0,0.0,0.027337964633817515,46.08930695174521,46.08930695174521,0.038370838983081794,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,3,0.7310585786300049,1.0,0.7165694360244718,85.90764512583237,85.90764512583237,0.33382314443588257,0.8,0.0,0.0,0.023475865007518578,37.35870415020698,37.35870415020698,0.03305470606651661,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,4,0.7310585786300049,1.0,0.7180109450785687,89.17136158973406,89.17136158973406,0.3318793296813965,0.8,0.0,0.0,0.024853777636357748,38.89915821679732,38.89915821679732,0.03503942723590679,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,5,0.7310585786300049,1.0,0.7132143717140289,80.87227072013407,80.87227072013407,0.33855144381523133,0.8,0.0,0.0,0.02413474077513383,36.759441631132994,36.759441631132994,0.0340920325759646,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,6,0.7310585786300049,1.0,0.7153612889087502,80.74590829607048,80.74590829607048,0.3353387236595154,0.8,0.0,0.0,0.019282851153077468,25.400978210377858,25.400978210377858,0.02739186707303525,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,7,0.7310585786300049,1.0,0.7106637714951085,74.05151757625478,74.05151757625478,0.34197806715965273,0.8,0.0,0.0,0.020439426535993566,24.689698630795988,24.689698630795988,0.029208954100557023,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,8,0.7310585786300049,1.0,0.7168995432488507,86.35686934548903,86.35686934548903,0.3333432495594025,0.8,0.0,0.0,0.023099030989712166,37.59826821401697,37.59826821401697,0.032436966249726966,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted,9,0.7310585786300049,1.0,0.7173206263391141,85.01420406162624,85.01420406162624,0.3326691746711731,0.8,0.0,0.0,0.02098438867509654,29.535363720051315,29.535363720051315,0.02971063858564664,0.4000000000000001,5
label_flip,L1,D0,0,0,weighted_r2only,0,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,1,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
label_flip,L1,D0,0,0,weighted_r2only,2,0.7310585786300049,0.5,0.5,1.023374866089881,1.023374866089881,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,5
